epoch,checkpoint_score,checkpoint_eligible,inner_total_volume_mae_ml,inner_total_volume_bias_ml,inner_normal_fpr,inner_presence_f1,train_loss,train_slice,train_study,train_total
0,-7.32572078704834,True,7.32572078704834,-3.3085834980010986,0.14285714285714285,0.8923076923076924,,,,
1,-7.404267311096191,True,7.404267311096191,-3.6303858757019043,0.14285714285714285,0.8923076923076924,0.38298516534268856,0.07662127752645084,0.2688663584323457,0.41885648460055774
2,-7.438113212585449,True,7.438113212585449,-3.852489709854126,0.14285714285714285,0.8923076923076924,0.3765465853592524,0.07550740698710658,0.26302933452937466,0.4150687292433129
3,-7.485873222351074,True,7.485873222351074,-4.087429523468018,0.14285714285714285,0.8923076923076924,0.3730130195617676,0.07545554960289827,0.26008721741919333,0.4099682243540883
4,-7.504303932189941,True,7.504303932189941,-4.192825794219971,0.14285714285714285,0.8923076923076924,0.37288382835686207,0.07620810674360165,0.26081798841746956,0.40424891897978693
