epoch,checkpoint_score,checkpoint_eligible,inner_total_volume_mae_ml,inner_total_volume_bias_ml,inner_normal_fpr,inner_presence_f1,train_loss,train_slice,train_study,train_total
0,-7.32572078704834,True,7.32572078704834,-3.3085834980010986,0.14285714285714285,0.8923076923076924,,,,
1,-7.372256755828857,True,7.372256755828857,-3.439967155456543,0.14285714285714285,0.8923076923076924,0.4268763695771878,0.09035694054686107,0.3045333218402587,0.432477751496033
2,-7.367016315460205,True,7.367016315460205,-3.409029960632324,0.14285714285714285,0.8923076923076924,0.4339829752078423,0.09150862195887245,0.3094388321042061,0.44158091066548455
3,,False,7.292596817016602,-3.135517120361328,0.17142857142857143,0.9117647058823529,0.42374307991793525,0.09098944884653275,0.3010661999623363,0.42781591372421157
4,-7.313394069671631,True,7.313394069671631,-3.2549190521240234,0.14285714285714285,0.8923076923076924,0.40300599271071963,0.08393403776914764,0.28590369328500087,0.41857675853764076
5,,False,7.315720558166504,-3.19680118560791,0.2,0.8823529411764706,0.4206092876310532,0.09234067489607976,0.2997478735274993,0.4138308578672317
6,,False,7.300417423248291,-3.0830018520355225,0.2,0.8823529411764706,0.4232158488952197,0.09175466943102387,0.29812213148062044,0.4314783411100507
7,,False,7.349839687347412,-3.10033917427063,0.22857142857142856,0.8695652173913043,0.4280860527203633,0.09285769033102462,0.2979540555522992,0.4470512786736855
8,-7.5482258796691895,True,7.5482258796691895,-3.6420912742614746,0.08571428571428572,0.9206349206349206,0.400309111063297,0.09012417420028494,0.2778033831944832,0.40732958970161587
