epoch,checkpoint_score,checkpoint_eligible,inner_total_volume_mae_ml,inner_total_volume_bias_ml,inner_normal_fpr,inner_presence_f1,train_loss,train_slice,train_study,train_total
0,-7.32572078704834,True,7.32572078704834,-3.3085834980010986,0.14285714285714285,0.8923076923076924,,,,
1,-7.511692523956299,True,7.511692523956299,-3.9379637241363525,0.14285714285714285,0.8923076923076924,0.39657936388483417,0.09195899211156827,0.2790665470350247,0.3812818319823306
2,-7.628813743591309,True,7.628813743591309,-4.367715835571289,0.14285714285714285,0.8923076923076924,0.4024665324160686,0.09188207299806751,0.2846122943581297,0.3885009910087459
3,,False,7.828901767730713,-4.907176494598389,0.2,0.8823529411764706,0.39145293917793494,0.08923590466236839,0.27755720619685376,0.3761965421816477
4,,False,7.792404651641846,-4.765680313110352,0.2,0.8656716417910447,0.38375661264245325,0.08864510657552344,0.2694505092043143,0.3720945024576325
