epoch,learning_rate,calibration_checkpoint_score,train_loss,train_segmentation,train_dice,train_focal,train_empty_foreground,train_classification,train_ivh_center,calibration_selection_score,calibration_mean_foreground_dice,calibration_any_ich_study_auc,calibration_macro_subtype_study_auc,calibration_presence_f1_at_0_1ml,calibration_normal_fpr_at_0_1ml,calibration_total_volume_mae_ml,calibration_total_volume_bias_ml,calibration_ivh_dice_known_pixels,calibration_ivh_study_auc,calibration_ivh_mae_ml,calibration_ivh_bias_ml,calibration_ivh_small_le_2ml_positive_studies,calibration_ivh_small_le_2ml_dice_known_pixels,calibration_ivh_small_le_2ml_presence_sensitivity_at_0_1ml,calibration_ivh_small_le_2ml_mae_ml,calibration_ivh_small_le_2ml_median_absolute_error_ml,calibration_ivh_small_le_2ml_median_relative_absolute_error,calibration_ivh_medium_gt_2_le_10ml_positive_studies,calibration_ivh_medium_gt_2_le_10ml_dice_known_pixels,calibration_ivh_medium_gt_2_le_10ml_presence_sensitivity_at_0_1ml,calibration_ivh_medium_gt_2_le_10ml_mae_ml,calibration_ivh_medium_gt_2_le_10ml_median_absolute_error_ml,calibration_ivh_medium_gt_2_le_10ml_median_relative_absolute_error,calibration_ivh_large_gt_10ml_positive_studies,calibration_ivh_large_gt_10ml_dice_known_pixels,calibration_ivh_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_ivh_large_gt_10ml_mae_ml,calibration_ivh_large_gt_10ml_median_absolute_error_ml,calibration_ivh_large_gt_10ml_median_relative_absolute_error,calibration_iph_dice_known_pixels,calibration_iph_study_auc,calibration_iph_mae_ml,calibration_iph_bias_ml,calibration_iph_small_le_2ml_positive_studies,calibration_iph_medium_gt_2_le_10ml_positive_studies,calibration_iph_medium_gt_2_le_10ml_dice_known_pixels,calibration_iph_medium_gt_2_le_10ml_presence_sensitivity_at_0_1ml,calibration_iph_medium_gt_2_le_10ml_mae_ml,calibration_iph_medium_gt_2_le_10ml_median_absolute_error_ml,calibration_iph_medium_gt_2_le_10ml_median_relative_absolute_error,calibration_iph_large_gt_10ml_positive_studies,calibration_iph_large_gt_10ml_dice_known_pixels,calibration_iph_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_iph_large_gt_10ml_mae_ml,calibration_iph_large_gt_10ml_median_absolute_error_ml,calibration_iph_large_gt_10ml_median_relative_absolute_error,calibration_sdh_dice_known_pixels,calibration_sdh_study_auc,calibration_sdh_mae_ml,calibration_sdh_bias_ml,calibration_sdh_small_le_2ml_positive_studies,calibration_sdh_medium_gt_2_le_10ml_positive_studies,calibration_sdh_medium_gt_2_le_10ml_dice_known_pixels,calibration_sdh_medium_gt_2_le_10ml_presence_sensitivity_at_0_1ml,calibration_sdh_medium_gt_2_le_10ml_mae_ml,calibration_sdh_medium_gt_2_le_10ml_median_absolute_error_ml,calibration_sdh_medium_gt_2_le_10ml_median_relative_absolute_error,calibration_sdh_large_gt_10ml_positive_studies,calibration_sdh_large_gt_10ml_dice_known_pixels,calibration_sdh_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_sdh_large_gt_10ml_mae_ml,calibration_sdh_large_gt_10ml_median_absolute_error_ml,calibration_sdh_large_gt_10ml_median_relative_absolute_error,calibration_edh_dice_known_pixels,calibration_edh_study_auc,calibration_edh_mae_ml,calibration_edh_bias_ml,calibration_edh_small_le_2ml_positive_studies,calibration_edh_small_le_2ml_dice_known_pixels,calibration_edh_small_le_2ml_presence_sensitivity_at_0_1ml,calibration_edh_small_le_2ml_mae_ml,calibration_edh_small_le_2ml_median_absolute_error_ml,calibration_edh_small_le_2ml_median_relative_absolute_error,calibration_edh_medium_gt_2_le_10ml_positive_studies,calibration_edh_large_gt_10ml_positive_studies,calibration_edh_large_gt_10ml_dice_known_pixels,calibration_edh_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_edh_large_gt_10ml_mae_ml,calibration_edh_large_gt_10ml_median_absolute_error_ml,calibration_edh_large_gt_10ml_median_relative_absolute_error,calibration_sah_dice_known_pixels,calibration_sah_study_auc,calibration_sah_mae_ml,calibration_sah_bias_ml,calibration_sah_small_le_2ml_positive_studies,calibration_sah_medium_gt_2_le_10ml_positive_studies,calibration_sah_medium_gt_2_le_10ml_dice_known_pixels,calibration_sah_medium_gt_2_le_10ml_presence_sensitivity_at_0_1ml,calibration_sah_medium_gt_2_le_10ml_mae_ml,calibration_sah_medium_gt_2_le_10ml_median_absolute_error_ml,calibration_sah_medium_gt_2_le_10ml_median_relative_absolute_error,calibration_sah_large_gt_10ml_positive_studies,calibration_sah_large_gt_10ml_dice_known_pixels,calibration_sah_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_sah_large_gt_10ml_mae_ml,calibration_sah_large_gt_10ml_median_absolute_error_ml,calibration_sah_large_gt_10ml_median_relative_absolute_error
1,0.00019510565162951537,0.5010809973720137,0.9382565606175071,0.7774723253871911,0.976604818109658,0.2671533590275485,0.9835107864137503,0.5814774428491181,0.5138291138815276,0.523303219594236,0.27338927791956624,0.8136200716845878,0.8590206348873212,0.8695652173913043,0.2222222222222222,13.57089581762833,-2.7910542541843415,0.3221110100090992,0.9741935483870967,1.142206014787084,1.1064028807725923,1.0,0.0,0.0,1.1994049894854784,1.1994049894854784,0.9957154812425101,2.0,0.13862198265760486,1.0,19.19745432972826,19.19745432972826,7.161234503555104,2.0,0.4289420048174912,1.0,12.982087046392717,12.982087046392717,0.3598316969862158,0.5695700485403342,0.9535040431266847,6.117603338393109,3.1824867826807735,0.0,5.0,0.31411281114409684,1.0,14.72996227324488,4.282366204336446,0.8387676402297822,9.0,0.6049921421087723,1.0,33.515867566625644,15.968839665845142,0.6806035461903517,0.06471572795986266,0.7576628352490421,9.30934645127572,-6.796171536624014,0.0,2.0,0.0,0.5,1.5246404683326258,1.5246404683326258,0.5715766506962929,7.0,0.07229224094975566,0.7142857142857143,76.7071589500916,65.0607112971388,0.9786779133577365,0.4105496030885351,0.8160919540229885,5.355124990316601,1.617901123950529,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.5384597879022348,0.875,23.578244788599537,9.39956151893573,0.18988634737683752,0.0,0.7936507936507936,1.9016735049642228,-1.9016735049642228,0.0,2.0,0.0,0.0,4.26026474,4.26026474,1.0,2.0,0.0,0.0,59.44579767630145,59.44579767630145,1.0
2,0.00018090169943749473,0.5216125105078201,0.6833209867691281,0.6005874280616691,0.8395703718115721,0.11314955078362428,0.30528726668848943,0.2834921773287941,0.39535046727051365,0.5521680660633757,0.31877448341124653,0.8508064516129032,0.8106677646887943,0.8333333333333334,0.3055555555555556,13.257616080250372,-6.074435981666744,0.4008989856040819,0.9806451612903225,1.0950629679290045,0.18099314001464423,1.0,0.0,0.0,1.204565975,1.204565975,1.0,2.0,0.17385159010600706,1.0,20.872153117801954,20.872153117801954,5.651978111565124,2.0,0.5220976756971382,1.0,14.431661450482164,14.431661450482164,0.20304690912414014,0.5780610806577917,0.9353099730458221,4.286106275167128,0.060997288444531714,0.0,5.0,0.2487029831387808,1.0,10.047109515709007,4.357200669851315,0.8534251274816201,9.0,0.6194081928112404,1.0,21.530768675963785,15.653346724073511,0.6310807862418077,0.15818732627502421,0.6685823754789272,9.313519920741337,-6.246962159882536,0.0,2.0,0.04380077711056164,0.5,3.3143993922618105,3.3143993922618105,1.1231101056607935,7.0,0.17997371410750485,0.8571428571428571,74.09877282241425,67.25046634363808,0.9285907736157427,0.39210915379621497,0.7902298850574712,4.619577596042928,-1.50366660445743,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.4893349037656334,0.875,25.534350991822112,21.70990678964689,0.531019163816856,0.06461587072311997,0.6785714285714286,2.5437706831396767,1.4342023542140465,0.0,2.0,0.04663249837580308,0.5,12.11431690320618,12.11431690320618,2.2375603187220388,2.0,0.10379633035021045,1.0,21.820439499275256,21.820439499275256,0.4038578560956174
3,0.00015877852522924732,0.5786117707323403,0.538040115389713,0.4687304073988005,0.644161969324283,0.1183343080283944,0.1721626839684044,0.20851047708346598,0.5727363673945411,0.6063895485101181,0.36237937680598475,0.9068100358422939,0.9002525367609213,0.8450704225352113,0.2777777777777778,16.545253154526158,0.049795828455290084,0.5610692234173279,0.9967741935483871,1.5804728842268692,1.5581499362577698,1.0,0.3379416282642089,1.0,0.7478187569648385,0.7478187569648385,0.6208200899621447,2.0,0.23996033713435796,1.0,12.800375662426573,12.800375662426573,3.9801602400844747,2.0,0.6497917826095301,1.0,38.22847658909903,38.22847658909903,0.8656934462456056,0.6758695933045263,0.9258760107816711,4.712190211867898,1.5245103550370604,0.0,5.0,0.35215325909197104,0.8,9.006947157285747,2.558592998683613,0.5011400028426176,9.0,0.720520500765536,1.0,24.228344826572343,12.391384206939836,0.3804327321884477,0.09881647494842838,0.768199233716475,9.669913719171962,-7.255167805999851,0.0,2.0,0.0,0.0,2.9148997640000003,2.9148997640000003,1.0,7.0,0.10819683113924898,0.8571428571428571,80.16577593789368,68.37635011427902,0.9323226173981317,0.39513843923940095,0.8639846743295018,4.639434720332366,-2.101630968345948,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.46730127507113,0.875,28.081028443340436,23.408508225231017,0.5660331688605359,0.0810031531202401,0.9464285714285715,6.923956245323865,6.3239343115062585,0.0,2.0,0.06397210153212897,1.0,39.66963677722915,39.66963677722915,7.2952259622220925,2.0,0.17935118889772828,1.0,50.76765450316803,50.76765450316803,0.7993873065291175
4,0.00013090169943749474,0.6045717298479343,0.4405356367981909,0.38888616644254453,0.5360019719877909,0.10013624825920077,0.10874424560731927,0.14589976723556503,0.505817677580311,0.6406828409590454,0.44221957490351044,0.8879928315412187,0.873761501998327,0.8266666666666667,0.3611111111111111,11.661431126623254,3.668215970944568,0.5579042457091238,1.0,0.5496482774422877,-0.340935040060509,1.0,0.0,0.0,1.204565975,1.204565975,1.0,2.0,0.4961858529819695,1.0,3.7063225475288544,3.7063225475288544,1.0346992688201504,2.0,0.5774014778325123,1.0,14.053027228898845,14.053027228898845,0.2215495842769833,0.6652047660759068,0.9353099730458221,4.150815749626744,0.6514754820536311,0.0,5.0,0.4273622261779344,1.0,8.722938169003598,1.6178573132492602,0.4584062705720524,9.0,0.6976255892837565,1.0,22.373151904960075,13.310265905958065,0.46035936170569686,0.35651388468523004,0.7576628352490422,11.04847441946001,3.328286786945899,0.0,2.0,0.0841683366733467,1.0,6.839278467150114,6.839278467150114,2.2009770218836544,7.0,0.48672159690353983,1.0,36.60771319313439,34.69852003470861,0.3179860837013529,0.4802960116426173,0.8544061302681992,4.61347183155287,0.2398883042865877,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.6245045111898534,0.875,18.23592546445326,9.510970878691268,0.2717016129237644,0.15117896640467413,0.8214285714285714,1.1403198839160806,-0.21049956228104133,0.0,2.0,0.0681198910081744,0.5,1.304310286557754,1.304310286557754,0.5342312656558068,2.0,0.18105674297493762,1.0,24.239499777959157,24.239499777959157,0.4572462910282478
5,9.999999999999999e-05,0.6337583158023274,0.378126177825405,0.33048011976421077,0.44836252274307303,0.0977690953365295,0.09650613827494738,0.13430991779975718,0.46895267026131654,0.664313871357883,0.4732235070747473,0.9059139784946236,0.8817783261225662,0.8333333333333334,0.3055555555555556,10.371660290338143,-0.6246779426160484,0.5789578997919002,0.9741935483870968,0.47121771422156056,0.44681255794595054,1.0,0.36772486772486773,1.0,0.4768670174524545,0.4768670174524545,0.39588285519392535,2.0,0.4368397559886922,1.0,5.065513629481158,5.065513629481158,1.3704526685695866,2.0,0.6164761151458498,1.0,9.30584561221347,9.30584561221347,0.29857312306369516,0.6775697390147559,0.9305929919137467,3.9573723664739946,1.1265763375704292,0.0,5.0,0.4449122330492649,1.0,8.76571271105217,2.518797281663865,0.3973885159479315,9.0,0.7124832162398526,1.0,19.597485293225297,15.156942075088725,0.41948694793637775,0.4619826578931185,0.7413793103448275,7.363413035014783,-2.7403235888220365,0.0,2.0,0.1855541718555417,0.5,2.0177774963663238,2.0177774963663238,0.7235421278373432,7.0,0.5242405490352376,1.0,47.777088843685824,46.8589618761731,0.6829350101024941,0.5577911665840964,0.8659003831417624,3.6234262864122324,-0.5766375629153004,1.0,0.0,1.0,0.657146393786598,0.657146393786598,0.5580988951697613,0.0,8.0,0.6431063286163522,0.875,17.98316176194026,8.880477923072323,0.19895553681277955,0.08981607208986545,0.8968253968253969,2.6422887736534197,1.118894313604908,0.0,2.0,0.15319086436072557,1.0,10.580134058289822,10.580134058289822,1.7406371121750344,2.0,0.11844988132189155,1.0,28.460628151365984,28.460628151365984,0.5379641656498669
6,6.909830056250526e-05,0.6575013883870547,0.309801378222399,0.2693472114512295,0.3623447804355938,0.08796174705888693,0.060730055585252955,0.11628122735409642,0.37946202942512053,0.6825013883870548,0.4877073679605308,0.9224910394265233,0.9167668278720391,0.8571428571428571,0.25,10.164107233234287,-4.197965631392094,0.6701785331203967,0.9774193548387097,0.34795254041536927,-0.05107554508075156,1.0,0.0,0.0,1.204565975,1.204565975,1.0,2.0,0.4652985074626866,1.0,4.303186495337597,4.303186495337597,1.3212744347185192,2.0,0.7100457253706526,1.0,6.683141406803582,6.683141406803582,0.13107062043670142,0.6999717590644758,0.9582210242587601,3.708112602248809,1.2627376450967092,0.0,5.0,0.46600309368484766,1.0,8.841250623961049,2.5778243830427527,0.40670117178904364,9.0,0.7344244002231728,1.0,17.70648413928103,14.007318897484147,0.3534612805749013,0.43926023878851067,0.8275862068965517,7.972579704136494,-2.800602013651865,0.0,2.0,0.21746880570409982,0.5,1.9978724645093902,1.9978724645093902,0.7174081782620945,7.0,0.4983442570147406,1.0,51.18812108598714,40.1664575502915,0.5764576316361053,0.5115849416221842,0.9118773946360154,3.928082347722298,-1.7419496946674355,1.0,0.0,1.0,0.5539715592754595,0.5539715592754595,0.4704749476073427,0.0,8.0,0.5757127160518195,0.875,24.075785859195832,19.733667168809887,0.5427519473841967,0.11754136720708674,0.9087301587301586,1.7132246311816406,-0.8670760230887508,0.0,2.0,0.13863636363636364,0.5,2.1884515124025143,2.1884515124025143,0.673545096849547,2.0,0.1325261053099311,1.0,42.13297095902905,42.13297095902905,0.7373855185623475
7,4.122147477075269e-05,0.6527326071858272,0.2864628621064547,0.25124275805645213,0.3386984275424995,0.08169453252304927,0.04991403656611002,0.0991062750464361,0.3481178486635087,0.6693992738524939,0.4730362008887061,0.9157706093189965,0.896654537120044,0.8955223880597015,0.16666666666666666,11.146233946137796,-7.160534506161841,0.664379007870976,0.970967741935484,0.3484573324669338,0.28546032928422943,1.0,0.0,0.0,1.204565975,1.204565975,1.0,2.0,0.47599451303155005,1.0,4.2459970363564405,4.2459970363564405,1.220938447922683,2.0,0.6994370179311029,1.0,6.825040613785841,6.825040613785841,0.14546204595522305,0.6982533866245405,0.9649595687331537,3.8206126729024836,0.8242519215727022,0.0,5.0,0.44172435943187494,1.0,8.463626469136349,1.5725650263240807,0.26832296673930633,9.0,0.7335851392781051,1.0,19.04618658702435,13.60852621755416,0.32215612783439074,0.4111937065724039,0.7988505747126436,8.141231218460696,-4.260950048999749,0.0,2.0,0.12305516265912306,0.5,2.4483961848304885,2.4483961848304885,0.8562419064754185,7.0,0.4541144274221059,1.0,58.65375429860914,52.82396356661545,0.6696287524366972,0.48051751681337973,0.8754789272030651,3.9277886831700144,-2.987864016317366,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.5113402638832534,0.875,28.812111551103406,24.152692859500423,0.6731691409414536,0.11083738656223022,0.873015873015873,1.5810142618833227,-1.0214326917016565,0.0,2.0,0.014215418261344996,1.0,1.089806859532962,1.089806859532962,0.4526386485839905,2.0,0.1420471664521077,1.0,42.66197651539639,42.66197651539639,0.7292922447584955
8,1.9098300562505263e-05,0.6594821848186957,0.262669541195431,0.2306718420159177,0.3119830415890462,0.07460875461547431,0.035396162271027785,0.07986917557114383,0.40101352718271344,0.6789266292631402,0.4828657990387234,0.9256272401433692,0.904415118325543,0.8823529411764706,0.19444444444444445,9.796092429081403,-4.4813818681706765,0.6605520352271507,0.9806451612903225,0.33418605764629644,0.2713431137326823,1.0,0.0,0.0,1.204565975,1.204565975,1.0,2.0,0.46845347095055767,1.0,4.527983610998801,4.527983610998801,1.2944200495221132,2.0,0.7020656380358848,1.0,5.635399301089802,5.635399301089802,0.17105053082871485,0.7158531971244798,0.9663072776280324,3.850430800158673,1.3259529723859984,0.0,5.0,0.4595723765052839,1.0,8.204071965846804,0.863205279950213,0.16907210199925374,9.0,0.7507074996562431,1.0,19.347147248224683,10.897962726455578,0.28513816080910065,0.4398741187662075,0.799808429118774,7.84069340281756,-3.595706361564932,0.0,2.0,0.21977156360771957,0.5,2.6595001368892266,2.6595001368892266,0.9212958589820539,7.0,0.4951557488427929,1.0,54.36209316611621,51.14270291586273,0.7453673947111783,0.5354497119085226,0.8745210727969348,3.8102755095666923,-1.1712630153756882,1.0,0.0,1.0,0.8320801262748949,0.8320801262748949,0.706665978170974,0.0,8.0,0.6100870050124519,0.875,21.479515495206265,14.940797822593566,0.41657563857043006,0.06259993216725616,0.9007936507936508,1.755556967084765,-1.311708577348736,0.0,2.0,0.013550135501355014,0.5,2.220385215385338,2.220385215385338,0.6785768795293892,2.0,0.07615254646391503,1.0,49.1563126538758,49.1563126538758,0.8432741823470745
9,4.894348370484646e-06,0.6505814217507846,0.2297154163254852,0.20306495242934686,0.2750501628729988,0.06575736843677628,0.025345490517889913,0.06790163636863529,0.32250184587918623,0.6700258661952291,0.4729073259063942,0.9166666666666666,0.8995122463114154,0.8823529411764706,0.19444444444444445,10.114476469301833,-6.269344409530139,0.6679332817850436,0.9806451612903225,0.23814659578472339,0.18061869665472105,1.0,0.09542743538767395,0.0,1.1297316850394368,1.1297316850394368,0.9378744780163966,2.0,0.4771418896037928,1.0,4.244443371441177,4.244443371441177,1.2079138005398564,2.0,0.7057064026198396,1.0,3.045692275763013,3.045692275763013,0.10051955014142626,0.7130146113659681,0.9676549865229112,3.770499476820849,0.9299723121522959,0.0,5.0,0.47439997188740907,1.0,8.191349026677333,0.9355769601872437,0.1680612408094718,9.0,0.7467290178060465,1.0,18.881516149243005,12.061862861707912,0.3314741515707338,0.4420336946192456,0.7854406130268199,7.847385526159754,-3.4950250002257244,0.0,2.0,0.239832285115304,0.5,2.314108063850261,2.314108063850261,0.814859578199431,7.0,0.4976922452054086,1.0,53.9122875271305,47.90410497800313,0.6384377984893965,0.515938047072554,0.8908045977011494,3.745984541831017,-2.204683147310161,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.5678407760495066,0.875,24.77123682027868,18.941957431190502,0.5293286077727694,0.025616994689159636,0.873015873015873,1.8190949236789908,-1.6802272708012702,0.0,2.0,0.0,0.5,3.5583707100250623,3.5583707100250623,0.8894027972574242,2.0,0.029428077387360935,1.0,55.0552760475193,55.0552760475193,0.9341727697020381
10,0.0,0.6501369954039944,0.22126596242783472,0.19689022823920677,0.2682446789899934,0.06139071707681836,0.020888871294013116,0.06531522311332119,0.26823096321822354,0.6695814398484389,0.470449344695809,0.9175627240143369,0.9037698870762861,0.8823529411764706,0.19444444444444445,10.131715892920079,-5.691965696383091,0.6569477763424986,0.9838709677419355,0.2599272137867699,0.04019318609268214,1.0,0.11857707509881422,0.0,1.1219902067676544,1.1219902067676544,0.9314476998801617,2.0,0.4924693520140105,1.0,4.033579111579767,4.033579111579767,1.163931290494427,2.0,0.6907639188605956,1.0,4.008614952854071,4.008614952854071,0.09339964213120233,0.714301583368225,0.9676549865229112,4.116088572919784,1.6479824512061778,0.0,5.0,0.46375155446509597,1.0,9.072416913253388,2.1200589013507836,0.36174052236316456,9.0,0.75125931608596,1.0,20.256787277297445,11.173279937159666,0.27753320639020684,0.43461139485559863,0.807471264367816,7.830160279919216,-3.687045061439609,0.0,2.0,0.2585034013605442,0.5,1.9104030434151067,1.9104030434151067,0.6904535357262354,7.0,0.486837263756481,1.0,54.748805570217236,47.71571008411102,0.6582016487327415,0.5155305860203807,0.8908045977011493,3.7868447234741023,-2.045311807521167,1.0,0.0,0.0,1.1505592917097323,1.1505592917097323,0.9771428034938421,0.0,8.0,0.5729963131497658,0.875,24.278335562078972,17.757757753875893,0.4958543157583129,0.030855382892342152,0.8690476190476191,1.8233356665913676,-1.6477844647211752,0.0,2.0,0.0017830609212481426,0.5,3.5919171158694527,3.5919171158694527,0.8946886929767386,2.0,0.0355014252396994,1.0,54.549345083615634,54.549345083615634,0.9262156621677125
