epoch,learning_rate,calibration_checkpoint_score,calibration_selection_score,calibration_mean_foreground_dice,calibration_any_ich_study_auc,calibration_macro_subtype_study_auc,calibration_presence_f1_at_0_1ml,calibration_normal_fpr_at_0_1ml,calibration_total_volume_mae_ml,calibration_total_volume_bias_ml,calibration_ivh_dice_known_pixels,calibration_ivh_study_auc,calibration_ivh_mae_ml,calibration_ivh_bias_ml,calibration_ivh_small_le_2ml_positive_studies,calibration_ivh_small_le_2ml_dice_known_pixels,calibration_ivh_small_le_2ml_presence_sensitivity_at_0_1ml,calibration_ivh_small_le_2ml_mae_ml,calibration_ivh_small_le_2ml_median_absolute_error_ml,calibration_ivh_small_le_2ml_median_relative_absolute_error,calibration_ivh_medium_gt_2_le_10ml_positive_studies,calibration_ivh_medium_gt_2_le_10ml_dice_known_pixels,calibration_ivh_medium_gt_2_le_10ml_presence_sensitivity_at_0_1ml,calibration_ivh_medium_gt_2_le_10ml_mae_ml,calibration_ivh_medium_gt_2_le_10ml_median_absolute_error_ml,calibration_ivh_medium_gt_2_le_10ml_median_relative_absolute_error,calibration_ivh_large_gt_10ml_positive_studies,calibration_ivh_large_gt_10ml_dice_known_pixels,calibration_ivh_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_ivh_large_gt_10ml_mae_ml,calibration_ivh_large_gt_10ml_median_absolute_error_ml,calibration_ivh_large_gt_10ml_median_relative_absolute_error,calibration_iph_dice_known_pixels,calibration_iph_study_auc,calibration_iph_mae_ml,calibration_iph_bias_ml,calibration_iph_small_le_2ml_positive_studies,calibration_iph_medium_gt_2_le_10ml_positive_studies,calibration_iph_medium_gt_2_le_10ml_dice_known_pixels,calibration_iph_medium_gt_2_le_10ml_presence_sensitivity_at_0_1ml,calibration_iph_medium_gt_2_le_10ml_mae_ml,calibration_iph_medium_gt_2_le_10ml_median_absolute_error_ml,calibration_iph_medium_gt_2_le_10ml_median_relative_absolute_error,calibration_iph_large_gt_10ml_positive_studies,calibration_iph_large_gt_10ml_dice_known_pixels,calibration_iph_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_iph_large_gt_10ml_mae_ml,calibration_iph_large_gt_10ml_median_absolute_error_ml,calibration_iph_large_gt_10ml_median_relative_absolute_error,calibration_sdh_dice_known_pixels,calibration_sdh_study_auc,calibration_sdh_mae_ml,calibration_sdh_bias_ml,calibration_sdh_small_le_2ml_positive_studies,calibration_sdh_medium_gt_2_le_10ml_positive_studies,calibration_sdh_medium_gt_2_le_10ml_dice_known_pixels,calibration_sdh_medium_gt_2_le_10ml_presence_sensitivity_at_0_1ml,calibration_sdh_medium_gt_2_le_10ml_mae_ml,calibration_sdh_medium_gt_2_le_10ml_median_absolute_error_ml,calibration_sdh_medium_gt_2_le_10ml_median_relative_absolute_error,calibration_sdh_large_gt_10ml_positive_studies,calibration_sdh_large_gt_10ml_dice_known_pixels,calibration_sdh_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_sdh_large_gt_10ml_mae_ml,calibration_sdh_large_gt_10ml_median_absolute_error_ml,calibration_sdh_large_gt_10ml_median_relative_absolute_error,calibration_edh_dice_known_pixels,calibration_edh_study_auc,calibration_edh_mae_ml,calibration_edh_bias_ml,calibration_edh_small_le_2ml_positive_studies,calibration_edh_small_le_2ml_dice_known_pixels,calibration_edh_small_le_2ml_presence_sensitivity_at_0_1ml,calibration_edh_small_le_2ml_mae_ml,calibration_edh_small_le_2ml_median_absolute_error_ml,calibration_edh_small_le_2ml_median_relative_absolute_error,calibration_edh_medium_gt_2_le_10ml_positive_studies,calibration_edh_large_gt_10ml_positive_studies,calibration_edh_large_gt_10ml_dice_known_pixels,calibration_edh_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_edh_large_gt_10ml_mae_ml,calibration_edh_large_gt_10ml_median_absolute_error_ml,calibration_edh_large_gt_10ml_median_relative_absolute_error,calibration_sah_dice_known_pixels,calibration_sah_study_auc,calibration_sah_mae_ml,calibration_sah_bias_ml,calibration_sah_small_le_2ml_positive_studies,calibration_sah_medium_gt_2_le_10ml_positive_studies,calibration_sah_medium_gt_2_le_10ml_dice_known_pixels,calibration_sah_medium_gt_2_le_10ml_presence_sensitivity_at_0_1ml,calibration_sah_medium_gt_2_le_10ml_mae_ml,calibration_sah_medium_gt_2_le_10ml_median_absolute_error_ml,calibration_sah_medium_gt_2_le_10ml_median_relative_absolute_error,calibration_sah_large_gt_10ml_positive_studies,calibration_sah_large_gt_10ml_dice_known_pixels,calibration_sah_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_sah_large_gt_10ml_mae_ml,calibration_sah_large_gt_10ml_median_absolute_error_ml,calibration_sah_large_gt_10ml_median_relative_absolute_error,train_loss,train_segmentation,train_dice,train_focal,train_empty_foreground,train_classification,train_ivh_center
0,2e-05,0.640509868928487,0.6599543133729315,0.4530834973595616,0.9202508960573477,0.8978874733864555,0.8823529411764706,0.19444444444444445,10.267765517485392,-6.061513650730048,0.6836463054896036,0.9838709677419354,0.2293686460886509,-0.07121314071905072,1.0,0.11133200795228629,0.0,1.1297316850394368,1.1297316850394368,0.9378744780163966,2.0,0.5180082660893525,1.0,3.0106798825002823,3.0106798825002823,0.8964008614164019,2.0,0.7160130900216318,1.0,4.016962270698986,4.016962270698986,0.058431590444831094,0.6991819673236398,0.9582210242587601,3.96641850558879,1.6075374816208459,0.0,5.0,0.44808445428230886,1.0,8.91052300735663,1.9736622300380495,0.45963626814904945,9.0,0.7543777681062953,1.0,17.102259618183407,11.793256111754381,0.2916389410339024,0.36507397206049713,0.7835249042145593,8.698854968123142,-3.590319677919844,0.0,2.0,0.29219363279546445,0.5,2.1077699422945155,2.1077699422945155,0.7512742676020199,7.0,0.4261854304122613,1.0,58.443230099777146,47.62151263716497,0.6469181267568286,0.4431393421060681,0.8352490421455938,4.3725748126302815,-2.40302971438625,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.5043938444398023,0.75,28.225659828881724,28.519499499306626,0.8878608916517841,0.07437589981799908,0.9285714285714286,1.7526517661750531,-1.6044885993257492,0.0,2.0,0.0,0.5,3.6938465797812543,3.6938465797812543,0.9107496838161935,2.0,0.08597356108895657,1.0,52.53825454235718,52.53825454235718,0.8924219711869568,,,,,,,
1,0.0,0.6334609412941038,0.6529053857385483,0.43995378567322235,0.9202508960573477,0.8990368986738118,0.8823529411764706,0.19444444444444445,10.84582893283503,-6.739013469338714,0.6624138810921153,0.9838709677419354,0.40088354953405936,-0.25919201142704573,1.0,0.06910569105691057,0.0,1.1581171053693056,1.1581171053693056,0.961439331182591,2.0,0.5298067141403866,1.0,2.799265086665711,2.799265086665711,0.8471670484109971,2.0,0.6910222222222222,1.0,9.99719510365232,9.99719510365232,0.16623202382403388,0.69604809083825,0.9582210242587601,4.139044247458868,1.817679658340784,0.0,5.0,0.4478022900507035,1.0,9.23880320109906,1.9354401592546728,0.5135516440712776,9.0,0.7526001271455817,1.0,17.839540806345244,10.781702950908148,0.2887454570044264,0.33229706865482755,0.7969348659003832,8.767400560039835,-4.192840731980807,0.0,2.0,0.28658802970729574,0.5,2.0987987196181788,2.0987987196181788,0.7485096888803934,7.0,0.3838864644541422,1.0,61.65476333409879,50.47883519452863,0.6960203751430468,0.44233957194535,0.8275862068965517,4.36911260077586,-2.4738351222382957,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.5016563928376735,0.75,28.507659462121772,28.409602261104233,0.8868240924368471,0.06667031583556846,0.9285714285714286,1.782447108355653,-1.6308252620333492,0.0,2.0,0.0,0.5,3.7067490435675583,3.7067490435675583,0.9127827206313144,2.0,0.07738000698834217,1.0,53.46556316044823,53.46556316044823,0.9061305075935648,0.2457827441394329,0.22996736876666546,0.32216647267341614,0.05764838261529803,0.007644594326848164,0.0632614977657795,0.0
