epoch,learning_rate,calibration_checkpoint_score,train_loss,train_segmentation,train_dice,train_focal,train_empty_foreground,train_classification,train_ivh_center,calibration_selection_score,calibration_mean_foreground_dice,calibration_any_ich_study_auc,calibration_macro_subtype_study_auc,calibration_presence_f1_at_0_1ml,calibration_normal_fpr_at_0_1ml,calibration_total_volume_mae_ml,calibration_total_volume_bias_ml,calibration_ivh_dice_known_pixels,calibration_ivh_study_auc,calibration_ivh_mae_ml,calibration_ivh_bias_ml,calibration_ivh_small_le_2ml_positive_studies,calibration_ivh_small_le_2ml_dice_known_pixels,calibration_ivh_small_le_2ml_presence_sensitivity_at_0_1ml,calibration_ivh_small_le_2ml_mae_ml,calibration_ivh_small_le_2ml_median_absolute_error_ml,calibration_ivh_small_le_2ml_median_relative_absolute_error,calibration_ivh_medium_gt_2_le_10ml_positive_studies,calibration_ivh_medium_gt_2_le_10ml_dice_known_pixels,calibration_ivh_medium_gt_2_le_10ml_presence_sensitivity_at_0_1ml,calibration_ivh_medium_gt_2_le_10ml_mae_ml,calibration_ivh_medium_gt_2_le_10ml_median_absolute_error_ml,calibration_ivh_medium_gt_2_le_10ml_median_relative_absolute_error,calibration_ivh_large_gt_10ml_positive_studies,calibration_ivh_large_gt_10ml_dice_known_pixels,calibration_ivh_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_ivh_large_gt_10ml_mae_ml,calibration_ivh_large_gt_10ml_median_absolute_error_ml,calibration_ivh_large_gt_10ml_median_relative_absolute_error,calibration_iph_dice_known_pixels,calibration_iph_study_auc,calibration_iph_mae_ml,calibration_iph_bias_ml,calibration_iph_small_le_2ml_positive_studies,calibration_iph_medium_gt_2_le_10ml_positive_studies,calibration_iph_medium_gt_2_le_10ml_dice_known_pixels,calibration_iph_medium_gt_2_le_10ml_presence_sensitivity_at_0_1ml,calibration_iph_medium_gt_2_le_10ml_mae_ml,calibration_iph_medium_gt_2_le_10ml_median_absolute_error_ml,calibration_iph_medium_gt_2_le_10ml_median_relative_absolute_error,calibration_iph_large_gt_10ml_positive_studies,calibration_iph_large_gt_10ml_dice_known_pixels,calibration_iph_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_iph_large_gt_10ml_mae_ml,calibration_iph_large_gt_10ml_median_absolute_error_ml,calibration_iph_large_gt_10ml_median_relative_absolute_error,calibration_sdh_dice_known_pixels,calibration_sdh_study_auc,calibration_sdh_mae_ml,calibration_sdh_bias_ml,calibration_sdh_small_le_2ml_positive_studies,calibration_sdh_medium_gt_2_le_10ml_positive_studies,calibration_sdh_medium_gt_2_le_10ml_dice_known_pixels,calibration_sdh_medium_gt_2_le_10ml_presence_sensitivity_at_0_1ml,calibration_sdh_medium_gt_2_le_10ml_mae_ml,calibration_sdh_medium_gt_2_le_10ml_median_absolute_error_ml,calibration_sdh_medium_gt_2_le_10ml_median_relative_absolute_error,calibration_sdh_large_gt_10ml_positive_studies,calibration_sdh_large_gt_10ml_dice_known_pixels,calibration_sdh_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_sdh_large_gt_10ml_mae_ml,calibration_sdh_large_gt_10ml_median_absolute_error_ml,calibration_sdh_large_gt_10ml_median_relative_absolute_error,calibration_edh_dice_known_pixels,calibration_edh_study_auc,calibration_edh_mae_ml,calibration_edh_bias_ml,calibration_edh_small_le_2ml_positive_studies,calibration_edh_small_le_2ml_dice_known_pixels,calibration_edh_small_le_2ml_presence_sensitivity_at_0_1ml,calibration_edh_small_le_2ml_mae_ml,calibration_edh_small_le_2ml_median_absolute_error_ml,calibration_edh_small_le_2ml_median_relative_absolute_error,calibration_edh_medium_gt_2_le_10ml_positive_studies,calibration_edh_large_gt_10ml_positive_studies,calibration_edh_large_gt_10ml_dice_known_pixels,calibration_edh_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_edh_large_gt_10ml_mae_ml,calibration_edh_large_gt_10ml_median_absolute_error_ml,calibration_edh_large_gt_10ml_median_relative_absolute_error,calibration_sah_dice_known_pixels,calibration_sah_study_auc,calibration_sah_mae_ml,calibration_sah_bias_ml,calibration_sah_small_le_2ml_positive_studies,calibration_sah_medium_gt_2_le_10ml_positive_studies,calibration_sah_medium_gt_2_le_10ml_dice_known_pixels,calibration_sah_medium_gt_2_le_10ml_presence_sensitivity_at_0_1ml,calibration_sah_medium_gt_2_le_10ml_mae_ml,calibration_sah_medium_gt_2_le_10ml_median_absolute_error_ml,calibration_sah_medium_gt_2_le_10ml_median_relative_absolute_error,calibration_sah_large_gt_10ml_positive_studies,calibration_sah_large_gt_10ml_dice_known_pixels,calibration_sah_large_gt_10ml_presence_sensitivity_at_0_1ml,calibration_sah_large_gt_10ml_mae_ml,calibration_sah_large_gt_10ml_median_absolute_error_ml,calibration_sah_large_gt_10ml_median_relative_absolute_error
1,0.00019510565162951537,0.48592067811624384,0.9458072901184583,0.7786265238346113,0.9788842133172243,0.2675432369796153,0.9742335336327965,0.6079600218258102,0.5063587361173285,0.5164762336717994,0.2464571932111573,0.8664874551971327,0.8065236056434874,0.8333333333333334,0.3055555555555556,20.10947833525274,4.1453521751514115,0.22003510253049255,0.964516129032258,5.540335182715403,5.521170449762653,1.0,0.0,1.0,0.6420185539171457,0.6420185539171457,0.5329874554336019,2.0,0.08291580247488989,1.0,58.332016116622015,58.332016116622015,20.30074251410953,2.0,0.3602280866067985,1.0,89.9826111528282,89.9826111528282,2.9358958506117845,0.5456484385497941,0.9447439353099731,5.67252562792442,1.8881812151345398,0.0,5.0,0.2772623697916667,0.8,8.587524500767913,3.3759373056480415,0.5760280167840279,9.0,0.5721240382373514,1.0,34.63112863668166,14.670993965781403,0.5295364838897363,0.06454473857855415,0.7557471264367815,12.419312375772497,-3.9158449736285337,0.0,2.0,0.23593466424682397,0.5,1.9081602377460225,1.9081602377460225,0.6897623910458288,7.0,0.08271208015686936,0.8571428571428571,77.80614732299065,66.38396664189847,0.9793353965483637,0.40205768639694583,0.7624521072796935,6.910421081146876,2.553518988846975,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.5242353933769247,0.875,31.813304018482132,29.31955390462105,0.47850400106287283,0.0,0.6051587301587302,1.9016735049642228,-1.9016735049642228,0.0,2.0,0.0,0.0,4.26026474,4.26026474,1.0,2.0,0.0,0.0,59.44579767630145,59.44579767630145,1.0
2,0.00018090169943749473,0.6080774644360539,0.6804478065365326,0.5961230959240541,0.8312616387453047,0.11898569824257833,0.28316114304078077,0.2939546283038017,0.36120189734801866,0.6358552422138317,0.3812776822568994,0.9668458781362007,0.9073250235445126,0.8450704225352113,0.2777777777777778,18.30615159780808,7.902199084819818,0.46632999041474127,0.9387096774193547,1.5192480515721192,1.4953845109121178,1.0,0.25039619651347067,1.0,0.7994286121100544,0.7994286121100544,0.6636652775370435,2.0,0.2194947723878174,1.0,16.409209686945303,16.409209686945303,6.465065475393761,2.0,0.6017021100366513,1.0,26.055521355495312,26.055521355495312,0.5867464287347852,0.6274683038553092,0.9770889487870619,4.073442618141948,1.7154778521088683,0.0,5.0,0.2990923935746022,1.0,10.2399887899861,4.909427415374827,0.9146666559205141,9.0,0.6667782457902126,1.0,19.169527312573003,11.025788574282476,0.4312818244359037,0.2983012635662979,0.8601532567049808,11.75935326779106,0.9447294313758896,0.0,2.0,0.181509754028838,0.5,2.253552310784988,2.253552310784988,0.7961986718284517,7.0,0.41017903405554834,1.0,51.38645122512974,54.23107390024214,0.45320014326745817,0.4533740968380074,0.867816091954023,4.484553291961702,-0.5123765978341742,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.540230174837075,0.875,22.20156779471113,13.246386928262755,0.3385821546465846,0.06091475661014142,0.8928571428571429,4.578948291205457,4.258983888257118,0.0,2.0,0.018714177197707342,1.0,31.242622888565652,31.242622888565652,5.175643619757727,2.0,0.13519159214047916,1.0,20.256666913100947,20.256666913100947,0.3213093335736904
3,0.00015877852522924732,0.6021534916718644,0.5232730713579481,0.45907047019697805,0.635233160533707,0.10621469022519242,0.17987577250923406,0.19634869039883662,0.5038477192838494,0.6215979361163089,0.3813018605438773,0.9525089605734767,0.8408614976342221,0.8823529411764706,0.19444444444444445,13.395298670293156,1.4608937697673123,0.3868400216693753,0.9193548387096774,3.3073684161026318,3.2793452751771945,1.0,0.30849220103986136,1.0,0.9387752210021376,0.9387752210021376,0.7793472839892707,2.0,0.19948580723017997,1.0,21.726968723497464,21.726968723497464,8.457202939237401,2.0,0.5215038540191914,1.0,66.9991764766355,66.9991764766355,1.474189826522493,0.5991839323114408,0.9514824797843666,5.3202191494872,2.0067239091208053,0.0,5.0,0.26846151170475496,0.6,12.647918035961329,5.105545325,1.0,9.0,0.6459504091108409,1.0,26.062889574704027,19.12970922487892,0.49669140404562306,0.39520400478724566,0.7318007662835249,8.809419605985283,-2.8696071205091336,0.0,2.0,0.0,0.5,1.773311678436147,1.773311678436147,0.6482073576730192,7.0,0.4635390705175194,0.8571428571428571,55.385824568670095,62.80089034710525,0.8637858687467925,0.4475630223220167,0.8754789272030651,4.452751536663428,-1.345310103330824,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.5179955317780739,0.875,24.30389581409021,17.81648231136347,0.4773052025438671,0.07771832162930814,0.7261904761904763,1.8881700878698635,0.3897418093092692,0.0,2.0,0.06613242044658835,0.5,10.824070524575781,10.824070524575781,2.0342566372099506,2.0,0.11172727272727273,1.0,24.011608665889955,24.011608665889955,0.45066936937274554
4,0.00013090169943749474,0.6228696790608226,0.4325928534397204,0.37970633665583126,0.5162934174174668,0.10724553334523496,0.13159383687909346,0.15677389728105193,0.45643476545709805,0.6450919012830448,0.44166215200604153,0.9041218637992832,0.8729410569329137,0.8695652173913043,0.2222222222222222,10.640389495705062,-6.9029243731850025,0.6682281393819856,0.9709677419354839,0.36900944823599424,0.3462243224596239,1.0,0.32558139534883723,1.0,0.7633017135084033,0.7633017135084033,0.6336736462346143,2.0,0.4482758620689655,1.0,3.910687626022023,3.910687626022023,1.4446356787346988,2.0,0.7274167987321711,1.0,6.291062529683568,6.291062529683568,0.12415798911260213,0.6865015678625219,0.9514824797843666,3.443104003327333,0.019326122237640866,0.0,5.0,0.420776584045343,1.0,7.002929161581423,2.5069830224664624,0.49103139094479836,9.0,0.7233251633986928,1.0,16.918797046365025,12.939898705844232,0.46857616445501754,0.3607339628467877,0.8295019157088124,8.789699974594997,-3.8996033087415034,0.0,2.0,0.18361737218251786,0.5,1.540059888851391,1.540059888851391,0.5763283109107284,7.0,0.42386165998820097,0.8571428571428571,60.287362887724285,61.49993648721703,0.8963164795922796,0.45496055938487573,0.8706896551724138,4.461363677581679,-2.105553827997554,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.5034245868124152,1.0,28.11341351683842,22.747502552068404,0.7050555227845976,0.03788653055403703,0.7420634920634921,1.892810097572029,-1.2633176811432096,0.0,2.0,0.0,0.5,2.7197105639153025,2.7197105639153025,0.7572554042745672,2.0,0.04867621461507925,1.0,50.14542972956494,50.14542972956494,0.8580445219102008
5,9.999999999999999e-05,0.6386307111413337,0.3675518843593482,0.32079246794888716,0.4276716166714071,0.10739149933094384,0.10437804880063775,0.1445760790219975,0.353846536781974,0.6636307111413338,0.45777095184903516,0.9390681003584229,0.8675750501122508,0.8571428571428571,0.25,8.765251484334955,-1.6769449387023316,0.6457002457002456,0.9193548387096774,0.6196930658416333,0.2841596084978316,1.0,0.20938628158844766,1.0,0.998126554419136,0.998126554419136,0.8286192497004043,2.0,0.40754625710484943,1.0,6.4231393855615675,6.4231393855615675,2.3660382281595984,2.0,0.7347163287757347,1.0,11.259043190806363,11.259043190806363,0.3350496991668993,0.6852578607457691,0.9326145552560647,3.531557907173256,0.8631874081196838,0.0,5.0,0.3554004381242342,1.0,10.10728116016763,3.5056360622683282,0.6866330311676018,9.0,0.7394672095814737,1.0,12.75801476233564,11.609198854107806,0.38435587938424826,0.4592046962561434,0.8237547892720306,9.99401190654664,1.717255877817356,0.0,2.0,0.22606924643584522,0.5,1.3698868771658166,1.3698868771658166,0.5238876677482347,7.0,0.6015113835095545,1.0,39.24094100263301,36.96374435412564,0.5341931766176362,0.4547323692687273,0.7931034482758621,4.1670085629655595,-2.9267692396874097,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.4683683697815928,0.5,30.24555270949969,30.558205408,0.9797631747627666,0.043959587274290626,0.8690476190476191,1.8796934105918028,-1.6147785934497945,0.0,2.0,0.0,0.5,3.2396798545033536,3.2396798545033536,0.8391867879239385,2.0,0.05220998883038136,1.0,55.29272621319339,55.29272621319339,0.9202464871668963
6,6.909830056250526e-05,0.6391172484471664,0.3088534932235533,0.27015578965930376,0.36237008843867424,0.09050467218817002,0.058772123220157534,0.11210012976015728,0.35575573607952704,0.669672804002722,0.4607768638694024,0.9543010752688172,0.8663680419593698,0.8333333333333334,0.3055555555555556,9.159509576778703,-0.4845589343270381,0.5202590424127596,0.967741935483871,1.1630247383821086,1.1630247383821086,1.0,0.4004237288135593,1.0,0.008265620912575766,0.008265620912575766,0.006861908010124366,2.0,0.2656106357400467,1.0,14.581801362949532,14.581801362949532,5.780108544111537,2.0,0.671299577094525,1.0,15.100291614905455,15.100291614905455,0.46939187202530136,0.689305640181838,0.9568733153638814,4.867130221486875,2.107809545121052,0.0,5.0,0.3967989858172886,1.0,8.82378704333606,3.44112359199689,0.6739972662953276,9.0,0.7353300294476766,1.0,23.49562745847099,12.582195019319759,0.38835395158992114,0.5058406854966677,0.8342911877394635,7.978949465897716,0.1798571228334103,0.0,2.0,0.12645739910313902,0.5,1.9664731851422115,1.9664731851422115,0.7077321527364014,7.0,0.6279364097449509,1.0,36.954979078379175,23.251287434407104,0.4270751085471153,0.5146522029715696,0.9022988505747126,3.796821848133308,-2.547773850781294,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.5444150617602872,0.75,26.420810361204893,25.428920024961776,0.6841246308633722,0.07382674828417733,0.6706349206349206,1.8916375868460171,-1.387476489882315,0.0,2.0,0.038283617801882275,0.5,2.329088367673228,2.329088367673228,0.6957051981343645,2.0,0.09130380846048877,0.5,53.838095785199556,53.838095785199556,0.89123463601588
7,4.122147477075269e-05,0.6500825107083917,0.2722748846434392,0.23960518040355927,0.31865247166280514,0.08482463473927836,0.05584919429424454,0.0918106401603424,0.3239014774239074,0.6695269551528362,0.4533785258517087,0.9489247311827957,0.9032756438637186,0.8823529411764706,0.19444444444444445,9.988227780031437,-6.380124557125971,0.664211685205573,0.967741935483871,0.6099482127185083,0.5822331903312518,1.0,0.20309810671256454,1.0,0.9284532499730944,0.9284532499730944,0.7707782464742908,2.0,0.42143754999428634,1.0,7.170229577607584,7.170229577607584,2.6010613791468824,2.0,0.7416761796042618,1.0,10.671123144701578,10.671123144701578,0.27488814106236126,0.7053722705845815,0.9514824797843666,3.3565232089323715,0.08930971293075661,0.0,5.0,0.3807572459128356,1.0,7.885436116530772,4.212692736443293,0.7943017284820814,9.0,0.7474615288122837,1.0,15.362187536697023,12.954473834464693,0.3997829066355686,0.4190100136954627,0.832375478927203,9.01285763008442,-2.4159863267872868,0.0,2.0,0.14449696151249156,0.5,2.2981282050018477,2.2981282050018477,0.8099352128881734,7.0,0.5113550724637681,1.0,54.03857373502836,49.572745466761816,0.8101120270737452,0.4779880042898566,0.8639846743295019,4.154613804247793,-2.7537992653428134,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.5072003596667463,0.875,28.781795600910662,26.108387197789348,0.770212660631534,0.00031065548306927616,0.9007936507936508,1.9099144694850567,-1.881881868257879,0.0,2.0,0.00333889816360601,0.5,4.069308275962701,4.069308275962701,0.969911055136211,2.0,0.0,0.0,59.44328038123146,59.44328038123146,0.9999626419169124
8,1.9098300562505263e-05,0.6619571232260802,0.2495390697798102,0.2209494841965012,0.2961316659376283,0.07744744079103726,0.02714609106536149,0.07461705623729521,0.3311773984651744,0.678623789892747,0.4673262441445309,0.9520609318996415,0.9065071736224171,0.8955223880597015,0.16666666666666666,10.589412359014034,-7.133038261219294,0.7313869562390273,0.932258064516129,0.2133416845043989,0.18223735819715803,1.0,0.1564245810055866,1.0,1.0419949312925696,1.0419949312925696,0.8650376591390684,2.0,0.5162721893491125,1.0,4.34635571312077,4.34635571312077,1.4770855718690987,2.0,0.7804739238410596,1.0,1.8951351377372525,1.8951351377372525,0.0589155547925419,0.7163242404094072,0.9568733153638814,3.4106213320261327,0.4904881884209579,0.0,5.0,0.40392220159793396,1.0,7.8846880269229676,2.93373071428032,0.5005753757032193,9.0,0.7610943709769453,1.0,15.158488153122796,14.780308775583649,0.3516787346455298,0.3721406072498193,0.8544061302681992,8.969054506153423,-3.5355320054023562,0.0,2.0,0.24714285714285714,0.5,2.479795464197667,2.479795464197667,0.8659179320011114,7.0,0.44047509578544064,1.0,59.1348653155319,56.58290586800055,0.6825851307912946,0.5075474328588991,0.8802681992337165,3.8452691875257274,-2.4218252275554226,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.5443029372188167,0.875,26.096273735152316,24.46373609248255,0.6732982081086065,0.009231983965501534,0.9087301587301587,1.9059134971993288,-1.8484065748796306,0.0,2.0,0.023614895549500452,0.5,3.6719123913445375,3.6719123913445375,0.907293521230488,2.0,0.007788537753730572,0.5,59.212948815978024,59.212948815978024,0.995479428298664
9,4.894348370484646e-06,0.6623394379106147,0.23940973030242127,0.21260487883767454,0.2875598553555235,0.06927874829510555,0.0288683657434118,0.07515369367924322,0.2672142596176829,0.6817838823550592,0.47349501114482456,0.9498207885304659,0.9094359311084395,0.8823529411764706,0.19444444444444445,9.297826418732093,-4.321987164104598,0.7088471183138872,0.9612903225806452,0.31927218862939977,0.29340587747122554,1.0,0.23801652892561984,1.0,0.8665214237988352,0.8665214237988352,0.7193640213844121,2.0,0.4749805548353643,1.0,5.8010348860724985,5.8010348860724985,1.9562797701226264,2.0,0.777988226260558,1.0,3.055896781869688,3.055896781869688,0.10426764437575568,0.7209255229027556,0.9582210242587601,3.985665328683141,1.578779441273,0.0,5.0,0.42114036749384354,1.0,8.593975204601165,2.523110308010293,0.4305122089853256,9.0,0.7680991267916347,1.0,17.814660586473444,11.366591444209323,0.31297838575128806,0.4246792155826399,0.8333333333333334,9.141733396284113,-1.5852534218427732,0.0,2.0,0.2814238042269188,0.5,1.587158807902159,1.587158807902159,0.5908423491992679,7.0,0.5247565657788826,1.0,50.88282011306377,43.736209856462466,0.5577282846981937,0.49220174998017396,0.8697318007662835,3.834674241408907,-2.8553140796566203,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.517240660874638,0.75,27.867141966461894,27.73639693688842,0.7745330088448906,0.020821448944666286,0.9246031746031746,1.9220649442569417,-1.7536049813494303,0.0,2.0,0.06488749345892203,0.5,3.00227452083536,3.00227452083536,0.8017789105257144,2.0,0.01641130405175349,1.0,58.56519673307136,58.56519673307136,0.983721281401039
10,0.0,0.6646427318200052,0.23283002899386065,0.20847199519509677,0.28148042598810163,0.06949214614318704,0.023749479357713904,0.06904845936771702,0.23653066017245583,0.6840871762644497,0.47708186192326363,0.9489247311827957,0.9134315523454399,0.8823529411764706,0.19444444444444445,9.084017196429315,-3.880697568321091,0.6959718047957794,0.9612903225806452,0.31287826610653313,0.16712461767432368,1.0,0.2045060658578856,1.0,0.9387752210021376,0.9387752210021376,0.7793472839892707,2.0,0.494856524093124,1.0,5.307711323871386,5.307711323871386,1.7903283121587614,2.0,0.750819152309481,1.0,3.8878869835205414,3.8878869835205414,0.10948445862507449,0.7162672618217325,0.9582210242587601,4.20959213548471,2.0518070150671823,0.0,5.0,0.4371450840663623,1.0,8.609028332866009,2.217777185399247,0.3784139568104816,9.0,0.7636135797581678,1.0,18.803999444681754,10.796917444065318,0.29378652772736413,0.42924256696303337,0.8534482758620691,8.611277840044682,-2.209394419774357,0.0,2.0,0.2706422018348624,0.5,1.7082703140327054,1.7082703140327054,0.6281641619412266,7.0,0.5182022037917234,1.0,51.29656858226748,52.414406999130534,0.5208600080638457,0.5238979175374326,0.8735632183908046,3.716530004849731,-2.1311762589709207,1.0,0.0,0.0,1.1774730240000002,1.1774730240000002,1.0,0.0,8.0,0.5661432594718104,0.875,24.432804921349828,21.62659155651633,0.603820070865911,0.02002975849834039,0.9206349206349207,1.925663027724373,-1.759058522317319,0.0,2.0,0.05568814638027048,0.5,3.0680770861455104,3.0680770861455104,0.8121473982828309,2.0,0.016721837354537077,1.0,58.65100887705282,58.65100887705282,0.9857326493014795
