epoch,checkpoint_score,checkpoint_eligible,inner_total_volume_mae_ml,inner_total_volume_bias_ml,inner_normal_fpr,inner_presence_f1,train_loss,train_slice,train_study,train_total
0,-7.32572078704834,True,7.32572078704834,-3.3085834980010986,0.14285714285714285,0.8923076923076924,,,,
1,-7.404268264770508,True,7.404268264770508,-3.5825886726379395,0.14285714285714285,0.8923076923076924,0.4303490783159549,0.09369806544138835,0.30140449221317583,0.4423905894733392
2,-7.463337421417236,True,7.463337421417236,-3.7692830562591553,0.14285714285714285,0.8923076923076924,0.43854799006993955,0.0944420245046226,0.3083100807494842,0.4514936063474474
3,-7.498967170715332,True,7.498967170715332,-3.9451982975006104,0.14285714285714285,0.8923076923076924,0.434181773605255,0.09436537923577887,0.3047150071853629,0.4451205420236175
4,-7.484115123748779,True,7.484115123748779,-3.9793410301208496,0.14285714285714285,0.8923076923076924,0.43872989141024077,0.09728031331458344,0.30776544846594334,0.4425019546626852
